Date,AAPL,ABT,ADBE,ADP,AIG,AMD,AMGN,AMT,AMZN,AXP,BA,BABA,BAX,BMY,BRK-B,C,CAT,CCL,CDNS,CHTR,CL,CME,COF,COP,CSCO,CSX,CTSH,CVS,CVX,DE,DELL,DG,DHR,DIS,DUK,ECL,EL,ETN,EXC,F,FIS,FISV,FMC,FOXA,FOXF,GE,GILD,GM,GOOG,GOOGL,GS,HCA,HD,HPE,HSY,IBM,INTC,INTU,JNJ,KHC,KO,LLY,LMT,LPLA,LRCX,LUV,LVS,MA,MCD,MDLZ,MDT,MELI,META,MGM,MKC,MMM,MS,MSCI,MSFT,MTB,MU,NFLX,NKE,NOC,NVDA,OXY,PEAK,PEP,PFE,PLD,PYPL,REGN,RJF,RMD,RTX,SBUX,SIVB,SLB,SPG,SPGI,SPY,STT,STZ,SWK,SYK,T,TEL,TGT,TMO,TROW,TRV,TSLA,TXN,UAL,UNH,UPS,V,VFC,VRSN,VZ,WBA,WFC,WMT,WST,XOM,ZBRA,ZTS
2020-01-03 00:00:00+00:00,-0.00972233778031173,-0.012190738295687287,-0.0078342109696109,-0.002113539741339654,-0.007728186561348327,-0.010183299705468052,-0.006788784535270542,0.000481590652969377,-0.012139034655920922,-0.009932478811330303,-0.001680016725565392,-0.012604047593371415,-0.0043089749014219025,-0.008840911561525555,-0.009676460089203642,-0.018835848278127343,-0.013884268356294194,-0.027674989774685077,-0.014277774882462069,0.008237686530710775,-0.001468019981689217,0.013376117353842476,-0.015538894550356397,0.003666188760916622,-0.016315457576966952,-0.004099147803917735,-0.009043772560300645,-0.007955953488924639,-0.00345893659455887,-0.007406966564824868,-0.03289355528925797,-0.007346218323266096,-0.0061894844978784835,-0.01147081368459213,0.0006642586127767469,-0.0047835602161782065,-0.007563585846880216,-0.00740568079942272,0.0030817209242910426,-0.022293060621219052,-0.0062902099919737164,,-0.006507475064370438,-0.010925294580453326,-0.016490461159551884,0.0033529444828974686,-0.002452952792942553,-0.028357395242084027,-0.004907206898065564,-0.005231285850822998,-0.011693518621894938,0.0030510270691312957,-0.0033233371755982954,-0.024737346282783235,0.009030143629056075,-0.007975247306850286,-0.012162912457126307,-0.006688044747822586,-0.011577970932763804,-0.01170552966557692,-0.0054555455897942196,-0.003328191883536391,0.03598187529407837,-0.01671827277159732,-0.010742328347906227,-0.008935154248414179,-0.015254206740782927,-0.009756848487385006,-0.0035362732285764142,-0.0016563756725399559,-0.005935694266076652,-0.0039168367866974085,-0.005291247515209929,-0.010992229727258773,0.015937197462215114,-0.008611167539650966,-0.01614135367143199,-0.019921009360633568,-0.012452098622385055,-0.01022979412135172,-0.01552635618785314,-0.01185532182484772,-0.0027397312265865503,0.05428710808284887,-0.01600599344562692,0.024189780232519054,,-0.0013989639624418793,-0.005365109847217275,0.011199545693935775,-0.01796837800243367,-0.011222719627449362,-0.01718448354325619,-0.005252807885992916,0.0013712054037722243,-0.005819733811691874,,0.009708720242588287,0.001792178146132306,-0.0033473444958089793,-0.007572579759413722,-0.01473503879619098,0.00653225759731102,-0.0053564436724045095,-0.004086239824606541,0.005146751085102208,-0.01181250809124379,-0.01039104838109195,-0.010877595864124956,-0.003275900047592706,-0.003562901471374391,0.02963325829792085,-0.013274547134182968,-0.020503636970036987,-0.01011944718369251,-0.0005993667364349031,-0.007953023022798322,-0.006285584944028644,0.0210949486372225,-0.010646925485346848,0.0,-0.006139433812477946,-0.00882825581148139,0.0026358376745303502,-0.008039495927452234,-0.01192415945357117,0.0001493667017675726
2020-01-06 00:00:00+00:00,0.007968742931120376,0.005239224296672562,0.0057261502379801765,0.0013528914899183508,0.0007791096290623578,-0.004320968951973869,0.007674137085388777,-0.00026267004404134653,0.01488557393050649,-0.0043337087419095255,0.002944999944185067,-0.0016589991804391024,-0.0024561302100168936,0.0031857206818795003,0.0035812752834594175,-0.0031362936374310646,-0.0006739187679756231,-0.03026652597415913,0.006106224316339226,0.006026677005624981,0.006909539611793303,0.004106348608831967,-0.009019708854762887,0.011872481079749031,0.003569204542127391,-0.005213524816915727,-0.009941349248675402,0.0039420952787780905,-0.0033881827637501916,0.007177532414016863,0.01008503585818099,-0.003418316837654145,0.002984234875525793,-0.005802170929486095,0.004867099959626975,-0.008504326118528582,0.012994889198880921,0.0018914262305438356,0.0015359862184336492,-0.005428873723364758,0.009566795386948268,,-0.00876769565117419,-0.0025910298201337056,-0.03224419660877886,0.014202247132252488,0.00891352243768595,-0.013215765347369457,0.024657256737114608,0.026654022640470343,0.010234170382542818,0.0037855211743016426,0.0047044777095719414,-0.0031705113770820192,-0.0047497444102097,-0.001786273628113233,-0.0028285494899739083,0.0076786849465315665,-0.0012475600229939765,0.0022406794862459556,-0.00036560581796218905,0.0037184802674805617,-0.001522740011344892,0.003357205136358621,-0.018663437542924655,-0.0040478505905212625,0.005306809759336284,0.0026631633467877336,0.011245659334242264,-0.0016594401447698193,0.008868915264272248,-0.0020565976062930647,0.01883361054107291,-0.012015594481543768,0.005993015029520876,0.0009525620351331643,-0.0035156711431286736,0.00498550058373004,0.0025848410902535868,-0.008268376964186475,-0.017604997922177623,0.030469447259134697,-0.0008831916241179849,0.0021867212085460164,0.004193604369974846,0.033019868486176884,,0.0038338679727061287,-0.001284381107711119,-0.003915680878964989,0.012964288387459888,0.006988803084494233,-0.0040349252592492,0.004765335396087478,0.002151941483665931,-0.007880345134593902,,0.006410103902220188,0.005228620394783556,0.007692195353450781,0.0038152827341968454,0.015332309055369642,0.004590206652176132,-0.0035900184849856354,0.012548167465872506,0.001023907159622084,-0.0069203869867345835,-0.009458165752516678,0.0071866256088000124,0.006172491552938197,0.0010947491375195018,0.01925463704513497,-0.006961227379137291,-0.002275364893797316,0.00694193699735024,-0.004455375205252743,-0.002162722734051714,-0.003915827403769279,0.009259262072582208,-0.0021523343562581676,0.008632143245664414,-0.005990126849166444,-0.0020358451891294704,0.0005258629369140344,0.007678208981058754,0.007654841109545618,-0.00767749806331941
2020-01-07 00:00:00+00:00,-0.0047030621146235685,-0.005559185240817777,-0.0009588469474510752,-0.012103955451878257,-0.005642130443725524,-0.0028931471670650133,-0.00940523650014391,-0.021308046246640844,0.0020916204156393725,-0.0052395098762451076,0.010607092373679627,0.0045698473219253355,0.0023450017151194213,0.015084065037312078,-0.004713896199500134,-0.00868526233005007,-0.013212553734976984,0.0031003780806850845,0.0031051690252821285,0.0034375141483893312,-0.013724502913817771,-0.0019472773741019411,-0.009892978364831273,0.0,-0.006485330453947058,0.0067576787499341595,-0.007078240964714766,-0.0037908505005013193,-0.012769502872261085,-0.017363514840259775,-0.02505864787398837,-0.015076839693009547,0.00983143738909975,0.0003433085119617374,-0.006274951404194429,-0.0012786211034332418,-0.006317559266281636,-0.005244570733411447,0.0008764904400822005,0.009825209147935166,-0.01538984920959896,,0.018198462008488514,0.013672430608038466,0.006811773919558783,-0.0074136083432130295,-0.008072813471960538,-0.01925230106226339,-0.0006239852413925107,-0.001931504659659078,0.0065826718301362774,-0.0013471103631329528,-0.006546367179393386,-0.005089138810877691,0.0019365099938146724,0.0006709001030125172,-0.016686270378238555,0.00022494185644106324,0.00610703746856367,-0.017566186694894848,-0.007682567089047354,0.0018903261264930915,0.0033645773653938615,0.021370826838586154,0.02437832086623115,0.002955937379429452,0.000998784009379916,-0.003386130990078673,0.0014824193849789502,-0.0042474268323335895,-0.003481510949730815,0.03041795825297866,0.0021636270028373428,0.0006081798078922951,-0.01717089979927333,-0.00403090516946536,-0.0019599432018987395,0.0013737907550448458,-0.009117463188677455,-0.01208902876086515,0.08773573348828978,-0.015126661630534555,-0.0004911486505950746,-0.0022884079670826285,0.012106843693453051,0.004883559641755575,,-0.015717701583196186,-0.003343477097683234,-0.006401559887556307,-0.004538440667242738,0.003739212043237794,0.010578483333297362,-0.005639923323731977,-0.0031882372396579983,-0.003063816211099857,,-0.005144423458209535,-0.011361018119763644,0.0069524404007252905,-0.002811988542123056,0.01386296667086162,-0.035714412828610875,-0.007987003584445707,-0.012251329974065084,0.0038363940842118804,0.02069479982854716,0.0017802855775730375,0.005659336551651961,0.003983312371781622,-0.014653472092789888,0.03880052465815398,0.01929748628548089,-0.01060433680202566,-0.006036881451158771,-0.0017210046609534846,-0.002642872942991925,-0.0049387983523700996,0.0023182460687019013,-0.01111682498840838,-0.00503407663213451,-0.0082865537799649,-0.009264760787996873,-0.002561929804341889,-0.008184146099856737,-0.005968793793391214,0.003380040603930601
2020-01-08 00:00:00+00:00,0.01608612073741611,0.004076180314085187,0.013437656414137633,0.009397462457116257,0.011739450708766253,-0.008704625263115329,0.0007561576141323911,0.008672980750947579,-0.007808640261289357,0.017259687501922416,-0.01752258018477737,0.0017000799619109053,0.01450450313582885,-0.0010949773693241793,0.00030987661466963523,0.007618263387705104,0.008880849497740373,0.004739373427445459,0.01702545503965691,0.0032253893335818518,0.02546280537516754,0.0054148759384200496,0.01059147044750608,-0.02316493724862012,0.0006316005162385618,0.005205586249499516,0.0067970624553335135,-0.012503214637611837,-0.011423002021082596,0.012432393837405353,0.004016014965117831,-0.00433576751216469,0.0010247476616513929,-0.0020590381288356774,0.0014404642128684753,0.0003732976561785506,0.008104825421388018,0.003057978519440452,0.007224311259811156,0.0,0.014689793338508839,,0.0029953922220598006,0.0010791164613819237,0.00353001177680512,-0.009128595139208162,0.010441920119997228,-0.014224621708969432,0.0078803556683531,0.0071176971074216056,0.009639136184709018,0.006608554510333597,0.014964073431668723,0.007672719979340492,0.008215287607258981,0.00834652074444997,0.0006788152333183639,0.02405530855958915,-0.0001379551909207466,-0.0055266318523427005,0.001843183955161365,0.009056126335364345,-0.00837137131383503,0.009088139180709387,0.012590909940141115,0.0014734643974720907,0.009122039709491991,0.017644485892702733,0.016187531022965995,0.002410894170854938,0.017556000932670512,0.01350400390624995,0.010138055703231563,0.010027231063587161,-0.00534820547614967,0.015345870649327242,0.012764959034702539,0.015815007684367943,0.015928068069525292,0.005063536671244151,-0.012871284744965128,0.025729432397959107,-0.002259488852775493,-0.01248107205378779,0.0018754297310974444,-0.006405752909938167,,0.0051486615465112795,0.007999799314179823,0.005425710500579717,0.019604281588177397,0.0248975113857155,0.019487694715766057,0.007218527200883784,0.0015010755706583723,0.01160950454448173,,-0.02954910884721218,0.0065763728491075035,0.014342644833117646,0.0053299797848751496,-0.005127419975294645,0.03643796752781259,0.004782088131489726,0.005104476854553619,0.003057424050191937,0.010344448659369787,-0.0032311556909373484,0.00159040598945559,0.009522374798139,0.010727976552437513,0.04920482578812169,0.00270445541658626,0.006108175973218222,0.02108462684415402,0.005689614444748248,0.017117958764542474,-0.01701778789040187,0.0046256933790704835,0.0018458105353502674,-0.05835750136410589,0.0030385387737805747,-0.0034315449847122093,-0.013502137625517774,-0.015080122944498342,-0.03442898502369529,-0.0021707929972240025
2020-01-09 00:00:00+00:00,0.021240779311191282,0.0026677890198603116,0.007636123737323475,0.008838786307137969,0.011023216853299322,0.023834399874688383,0.002980484145298723,0.0037674410105661416,0.0047991747864684076,0.01808177664927757,0.014998364848977763,0.017339476969517875,-0.0021905450370108825,0.02489827927796373,0.011770380718897577,0.009072679960268504,-0.002505510062083993,0.00902381524879381,0.014941918224880002,0.012999999817176144,0.008517343831777824,0.011499411255026626,0.013545520002113731,0.017400703571254894,-0.004208668655408809,0.004905959610907118,0.006257212355506692,0.0027522390397425323,-0.0016140626248526413,0.009664763757084804,-0.007600133774271378,0.006796243306969929,0.008829667467008084,-0.003920148761459741,0.0024335499798135984,0.013330580009668136,0.020412123730050524,0.0006306743058617226,0.003042663940085344,0.001081118218212218,0.019255369398839095,,-0.009258156673241258,0.0018862801839594212,-0.013630371675502406,-0.0025128150685020945,0.0006078371167188568,0.012409851108078795,0.01104433589716125,0.010497981920281507,0.020357004450352045,-0.012460353951906145,0.015329777760945573,-0.0057107410460832675,0.0036294692927199,0.010568212517693798,0.0055960233890852695,0.009362751155548077,0.0029663249174498585,-0.00032676451074376,0.018215498433565847,0.016528303752205487,0.009488196170011065,0.015708313875097524,-0.006800525097107046,-0.0012874214743650025,0.010169471160522026,0.013110264673279914,0.011849763498931187,0.0025902496204464054,0.016223388056109123,0.02050705699720412,0.014310954000733789,0.006016834220779366,-0.030708395179863568,0.003155414017858682,0.009501691573116977,0.00476435016317911,0.01249302823275511,0.0031785502374646057,-0.003650675756105226,-0.01061134822817067,-0.0006893765976101474,0.005590289449246555,0.010982435211106312,0.008670379123155492,,0.0006679568466132491,-0.004352245494254503,0.00011224842492874032,0.006707208031182965,0.002745640280584327,0.014200026525688303,0.008383381025370396,0.0014991836912583434,0.018564564016139817,,0.011418180876356265,-0.008046733980892729,0.016034241299042185,0.0067802951830806535,0.017548096255281642,0.017341940693227587,-0.004337653333344571,0.004461691688429692,0.0030628312220095655,0.0010239723463887351,0.0008103380674890914,0.006442719260406182,0.008332192149145046,0.00739303975704142,-0.021945011900097344,0.012099308514668339,0.007445519745274298,-0.0056779596862974735,0.002314408559293213,0.0069302504939041665,-0.01298442177495096,0.023169292812844855,-0.004145807553931569,-0.020597992134539278,-0.0017039848439613925,0.010330189290346459,0.011216606162152143,0.007655542578697494,-0.004603454177266042,0.013279108756229618
2020-01-10 00:00:00+00:00,0.0022607445669056148,-0.012494327009013317,-0.0018799078439988293,-0.0007008839519867527,-0.004782093858089476,-0.01633659448265634,-0.002804085896342956,0.0191195274638698,-0.009410596802031268,-0.004146815338432863,-0.01908779879963529,0.009243401376789251,-0.007395323068467019,-0.0033614557633343534,-0.008878193017647362,-0.010364610748370029,-0.00801018040918644,-0.007113828392263932,-0.004498389153613558,-0.004435420291386105,0.004151166842585763,-0.016213535927674827,-0.009364903575351247,-0.009838209545940502,-0.004015260702410761,-0.005153263568042354,-0.007691108682260528,-0.010293555819874123,-0.009105649602615062,-0.02347982837957996,-0.002216707035322174,0.004194782088889237,0.0028541408425861725,-0.001450016713322455,-0.0019863089728675565,-0.005840896101733772,-0.0016041767831743714,-0.0022060128671604895,0.002383348266211227,-0.0010799506638746736,-0.006856673541481451,,-0.01527350855261067,-0.012372406869035513,-0.0065379260245778115,-0.020151059362844892,-0.012302503651700603,-0.012257734448648638,0.006972844088823926,0.006458545281652794,-0.002020023086993672,0.0048843298310468075,-0.004307320664170611,-0.012763192989578398,0.010643115942029047,-0.0003657816663023006,-0.006070780558099953,0.0012733317582902526,-0.002269721061403107,0.0039241003853620615,0.0034331438023962324,0.015303256954792621,-0.0026508688379826006,0.000721665497320112,-0.012049708303653928,-0.0066296657327789,-0.008529134439289376,0.006696951932861239,-0.005183597886599722,0.0011073407294310833,0.0021114487550890626,0.03565736128294028,-0.001099489561795508,-0.006877883687038011,0.012265582570317735,-0.004028614559939747,0.002881314449513672,-0.007878033099167125,-0.004627042446591623,-0.007592716386707998,-0.011167385945543673,-0.01969259309129534,-0.00571542877501352,0.005451939577783005,0.005349441293361457,0.011681518733542617,,-0.0019286191966197963,0.015428101016148776,0.005395727588788368,0.0031980155576754044,-0.005371991425759837,0.00032289830641940576,-0.004378680447850725,-0.011649892371729642,-0.004087162287490509,,-0.0007525252742618393,0.0038824965836874448,-0.002210111576601559,-0.002877576048280761,-0.014833438225538287,-0.026912332591415455,0.004477765974106873,-0.009356066196601565,-0.005927842912304859,0.0030684359538413197,0.009959538788516076,-0.0026699446023742412,-0.00639251990842038,-0.015331863506911625,-0.006627297633174267,-0.010127318376247252,-0.007276855166067464,0.0030932497184326113,-0.00906511543112165,0.002690914227498231,-0.007517412216688779,0.0011489382840144113,0.0023788830407309725,-0.008412678852579791,-0.004361534847017401,-0.008350324529302955,0.007724762745771718,-0.008887445184795784,-0.000933045547825806,0.003776494045089729
2020-01-13 00:00:00+00:00,0.021364096137010957,-0.002811603176523403,0.017127239828237162,0.007423039799640874,0.011339497132762721,0.012040727695701081,-0.005624389443981692,0.019973986756112838,0.004322578245699482,0.009899389853606388,0.0009092873297715798,0.029709956536080995,0.04039594200678809,0.014103994272023135,0.008075200205120314,0.017665408795587645,0.004721827284350999,0.010440117746888689,0.004929489475133497,0.010138001959414167,-0.00014273217423654838,-0.004632185836384695,0.0035447910634158752,-0.00443271913003207,0.0178231144987393,0.018129850385634638,0.008575234737805415,0.009013812427781653,0.0018895513457140023,0.007553363357677867,0.0064631145195443995,0.005873617549308596,0.009170169042271414,-0.005116768471887689,0.008845782275191949,0.013126731676151637,0.008742212097700097,-0.001263605409746127,-0.0015130762801671693,-0.001081053888911998,0.005565697002046122,,0.008877741944814943,0.007352991205031412,0.005085197947754416,0.038560534723818485,-0.011071913184895754,0.009523897708350049,0.006644578765560238,0.007746967475961375,0.012804250713215115,-0.006615476806218212,-0.00392484821891026,0.005171308312357459,0.010531377298957256,-0.0006583364401048231,0.011028251824272362,0.0028701684400767036,0.004411768881990685,0.014983470700471013,0.010804907580793444,0.006811241568676074,0.012541391886802478,0.014733080996381265,0.010022217059170169,0.0009267786611957263,0.01762806456508681,0.012983434108033043,-0.003666815689944314,0.006267278365855056,-0.005309930359090442,0.03229371414818094,0.017655730051941543,0.004817861462100614,0.006515138103019957,0.002493435940616129,0.010917434309572593,0.02359632632420028,0.012024356024878946,0.005181183495843955,0.013763976255528387,0.029995520440425194,0.012487596097706222,0.006516973093976031,0.031352246579002374,0.014597121756041664,,0.014866577047965235,-0.002025919513225505,0.026386537935498167,0.020809337357394764,-0.006502217987248038,0.010336003526959736,0.008795875222560312,0.001251213670026896,0.010204049925929493,,-0.015064316468336614,0.003453373567065876,0.018343264258411818,0.006877664583407883,0.004773996952767812,0.000318323016789801,-0.004217087717913959,-0.013164805414967895,-0.012185748045023481,-0.001529735796163778,-0.00689480377159668,0.01000830196451008,0.028008962050523722,0.0055346783478340544,0.09768895885093332,-0.0003844421206691262,-0.004810424701517713,-0.03144397003116761,0.007594454501902215,0.008050669346055583,0.009152222548503008,0.01257653473709519,0.002712406162161063,-0.002950842001838483,-0.007428856078612989,-0.0042961192369436185,0.021686106667317517,0.009545706151475652,0.009379938760378126,0.0069331727516326325
2020-01-14 00:00:00+00:00,-0.013503113154787805,0.011562336498194048,-0.0028932673259634,-0.006556200553049063,-0.005321266508879652,-0.011076941856971168,0.013000231536050455,-0.006201863034364652,-0.011558211718052602,0.002022924401956727,0.006450242408184703,-0.017311577128344413,-0.0017905445958280586,0.004384114851611276,-0.005602971312741456,0.015623321334162776,-0.0009537569327232598,0.017220439166077073,-0.010628134429537694,-0.0010389077440711159,0.0021387050443253397,-0.002841207413359581,0.006378392446790171,0.00015355240095527023,-0.003752426422023336,-0.0004015845017475428,0.0034336249089113036,0.014705902338709054,-0.003085946312489818,-0.006123380309460469,0.02067074563098381,0.025045208452756595,0.011405284514873548,0.009174217368968396,0.0006576037301233573,-0.007575419795259775,0.01044628936698011,-0.008011898735229006,-0.008226714896907295,0.005411569948398975,-0.0019618591092154247,,-0.005967465746688938,0.007299319373872626,0.016220297868833056,-0.007425778370010017,-0.0017103532612867678,0.00485970031489491,-0.005801857747870898,-0.006555363105244072,0.0018352197052311503,0.00509666502476569,-0.002373035546440194,-0.0006433049237130062,-0.005745086370535946,-0.005710009046308362,-0.0026851872010914546,-0.012172038262740159,0.005628152831229638,0.018292860533750233,-0.0023158284330055956,0.012307379002241658,-0.0068732507396634945,-0.00832543583320966,0.011672147411012856,0.009261070498728818,0.01662960411185832,-0.01449826638174656,0.003922213741236913,-0.007327470947969705,-0.008219730885904997,-0.056475140559262615,-0.012843124316319066,-0.002397495759309809,0.00961902215396071,0.0024872341815154186,0.001515669658925578,-0.01955973875429229,-0.007043031706344127,-0.001618636499054471,0.0012181934433395103,-0.0006786586132870864,0.00743930307999352,-0.005731811717636259,-0.018652227468302085,0.014386935710815063,,0.0023438053457627284,0.016747380208894658,-0.012745140858794635,-0.005551694972461885,0.022933002426233307,0.0011721730610729786,0.00031601881468601434,-0.0033541623398318787,-0.0009881939622858882,,0.007647415154655501,0.012664513954338652,-0.013832537972410242,-0.0015251232820532312,-0.006700644315048909,0.012682995031250366,0.008227627387388026,0.0051717544570732965,-0.00026246757136472176,0.02451005842009546,0.011221271537595667,0.002349256287451418,-0.009921470435987345,0.002861973639051163,0.024882822120200876,0.0055404610675042765,0.011048441606814174,0.00836131295904119,0.004454076260309359,0.003685999920396421,0.0062542430061469645,-0.01123969248081469,-0.001859783024457884,0.010358559747011054,-0.05392410867127062,0.0025889210444547395,0.0035272094197951187,-0.008595943434620335,-0.0020516312779760293,0.005567615968817385
2020-01-15 00:00:00+00:00,-0.004285494434813519,0.01912752561660569,-0.00490381689772168,0.009227426547285367,-0.010698967341069898,0.007052482037847474,0.007083430543674218,0.006112154563854055,-0.003969126548924895,0.007919193650295808,-0.007672616553080935,-0.006313787869507648,0.003923404881278847,0.002107152641997123,0.005194382814990961,-0.008179486996141128,-0.00756730970679953,0.004580719335190331,-0.009227353853648035,0.011341841670764685,0.007255452529223438,0.007123257184519005,-0.0021449824778659865,-0.0021494035672965373,0.0046033145542960785,0.004419940001376688,0.007821439220110804,0.019504020717337367,-0.0014617610726496144,-0.0043182427758720054,-0.005112454337026451,-0.008798535224665671,-0.003655364068909095,-0.00606050870101682,0.013033766310895034,0.007843810085058633,0.01293472922982275,-0.0021252589296073543,0.016153675310819127,-0.010764436602735405,0.014250610533621089,,0.002340162816799385,0.005904490699616405,-0.034997794078298394,-0.013299967042614158,-0.0015577557967443312,0.0,0.0058146323337480155,0.006018315177905853,-0.0018318578436193889,-0.0044622620492472675,0.007988985036431862,-0.003217437128286482,-0.002150475965463472,0.005890208712878486,-0.00824490805760314,0.0011733333333332485,0.0033440786825154056,-0.00409712926983985,0.01249988566183502,0.0032706179379782263,0.011558504993060659,-0.0004099371087005199,-0.008046262206358068,0.00991004423165931,-0.0080425936494819,0.01162112078634081,0.011817846703648272,0.010149554720632503,0.002477784384000703,0.012130558154315407,0.0095408344919381,-0.006007566136092657,0.004314259832134848,-0.008766575187557635,0.0015134612667051517,0.011512396168383399,0.006476338913873336,-0.02377196529788206,-0.023470013883882035,0.00112198435168831,-0.0012628811482324753,0.01491968780163866,-0.0069152406469509264,0.0004232366898164752,,0.01717185325642645,0.014973384531497436,0.01743365323548507,0.0018318133774486434,0.008074931433468047,-0.00404450635868614,0.0025262458086943163,0.0027714569560723934,0.006044470170490701,,-0.030356744722713658,-0.00020396766795061083,0.014508748288092121,0.0022602683129984147,-0.003924849740388758,0.00010497639200468534,0.0025200434601115873,-0.005818542207099764,-0.005775802530886387,-0.01475288281646936,-0.06594275586626219,0.007211482018765869,0.0032373613526079925,0.00673262351588666,-0.03610201351305786,-0.011479197111229245,0.005008565157071265,0.02834422005536119,0.0056279979055446905,0.019127725574901167,-0.008494464922483402,0.011319723127710013,0.0010163016429924898,-0.0034785383580295814,-0.01987827412863785,-0.007746495173052592,0.004473298244806578,-0.0015898878914756276,-0.0010884196577140015,0.009251672270320865
2020-01-16 00:00:00+00:00,0.012526484629678647,0.010299790298416989,0.007114954289484388,0.01197855366834566,0.011201110214051901,0.02512875880277754,-0.0049648871157248475,-0.013339894001555774,0.00854991102959346,0.005623028926258877,0.006670688521953183,-0.004976442876036602,0.004801068394036712,0.0030038295876391174,0.006043308899224886,-0.002954622360720305,0.015799738479151948,0.018041240860079633,0.015568460928253591,-0.012844441833877784,-0.0007060732474829523,0.010438519178673111,0.005667183840985857,0.0010768047995131091,0.02166242148045039,0.023336361520818194,0.009701006923973132,0.0103627503019601,0.006544189443108861,0.014746740655569246,0.014624681259562289,0.010728844114715308,0.004415260495892692,0.005543128198272518,0.0074604402295512795,0.008095985062261501,-0.0025172498994733283,0.009797548059028882,0.004081511257486792,-0.002176352965446049,0.012181505208342935,,0.010963286501313174,0.0434897587462304,0.017754144792938353,-0.0025276995527991897,-0.014040215780742327,0.011379832591851269,0.008685412439780826,0.0076154474119247695,0.018392354571057812,0.003531529095181618,0.018834322872945952,0.018076284915343077,0.0030976206769701697,0.009954452316654594,0.01221586681806941,0.014176042832747537,0.008094930405109002,0.004113984797368797,0.0021162640378560305,0.0022678706290391037,0.011284067199743841,0.012599051387650828,0.025507741951966256,0.004906399479964962,0.00865767351161506,0.019252109020440944,0.005148344432409413,0.008220630259551776,0.013039972607221895,0.00981854252503811,0.002803478621267841,0.02810500741853983,-0.0027445781655821566,0.006841690509034493,0.06611244158853613,0.027989784471509793,0.01832314088417286,0.008178395581346365,0.02688274207243757,-0.0013271955564060356,0.005642351932287459,0.009256906729161019,0.013682427294190225,-0.012483964436852624,,0.002945529163118188,-0.001475354796592998,0.012362781305103931,0.004788881663605249,-0.013256539157469605,0.019343611426214213,0.012663888730926276,0.010463559692020397,0.011361378990296211,,0.01174035451894051,0.009789339714581624,0.012942769344196137,0.008318105788733599,-0.0008621203067412653,5.230947637269168e-05,0.020469355599717298,0.013107731634653064,0.00422508339146388,0.006677430482664448,-0.005812009734753931,0.004594322375458537,0.014368246336399215,0.009304740815190948,-0.009662477636014799,0.007664461512444376,0.014157888628814952,0.014608005786867162,0.005766191931344755,0.0057558620558484375,-0.006059980707572077,0.008500933910794872,0.009644720665452411,-0.00018380251829730465,0.019246372913281462,0.005378133780516103,0.007443174186245072,-0.00390772607116785,0.024737649509806836,0.006505848967643946
